0,221271
-0,399574
-0,910815
-0,589981
0,199811
0,670160
0,413359
0,785678
0,554305
0,581735
0,237210
-0,255931
0,621509
0,980996
-0,173330
-0,804074
-0,154943
-0,443500
-0,449610
-0,447325
-0,347417
0,946846
0,464973
0,793066
-0,924530
-0,246180
-0,529913
0,239122
0,788345
-0,141315
0,064277
0,009615
0,459110
0,153463
0,419634
-0,341079
-0,176378
-0,167007
-0,555401
-0,622073
-0,585271
0,681809
0,121997
-0,963762
0,662805
0,948666
-0,767836
-0,492138
-0,494834
-0,217446
0,060536
0,157749
-0,270600
-0,474490
-0,049185
-0,195130
0,279330
0,420902
-0,956008
0,067674
-0,720413
0,108270
-0,922710
0,738697
-0,738268
0,496924
-0,602382
0,085355
-0,670083
-0,157783
0,463282
-0,255354
-0,475974
-0,414721
-0,219116
-0,813169
-0,466055
0,013048
-0,305308
0,039111
0,795602
0,755229
-0,803140
-0,474998
-0,719261
0,147675
0,329872
0,560068
-0,431423
0,373865
-0,372257
-0,151836
-0,517866
-0,294968
-0,413139
-0,256133
-0,798044
-0,015521
0,829221
-0,468127
0,826696
0,292503
0,276519
-0,649279
0,877782
-0,942597
-0,462448
-0,588273
0,070451
0,232245
0,450838
-0,133946
-0,012527
0,647698
0,391056
0,268212
-0,204627
-0,279071
-0,171719
0,363950
-0,905207
0,456023
-0,787887
-0,423072
-0,838944
-0,201026
0,320795
-0,636988
0,783453
0,150016
-0,105115
0,610149
-0,557481
-0,828596
0,960870
-0,679699
-0,771193
-0,501578
-0,267972
0,299259
0,730667
-0,817134
-0,834687
-0,281860
0,830564
0,556369
0,986352
-0,374063
-0,722702
-0,185367
0,989886
-0,627909
-0,729344
-0,798000
-0,050981
-0,568288
