0,081150
0,676704
-0,869289
-0,665494
-0,613372
-0,361900
-0,091899
-0,260451
0,314955
-0,377700
-0,296416
-0,352838
0,892731
-0,294370
-0,012511
0,370400
0,729877
-0,104979
-0,988438
-0,236547
-0,893802
0,508272
-0,361624
-0,413198
-0,492390
0,638120
-0,896069
0,250599
-0,288681
0,167884
0,518496
0,392577
0,044588
0,449206
0,727083
0,231216
-0,912694
-0,364816
-0,827089
0,402260
0,257484
-0,325653
-0,942299
0,350215
0,579977
0,036912
-0,479385
0,109854
-0,968830
-0,268299
0,978074
-0,782489
-0,949039
-0,488317
-0,395688
-0,452419
-0,845610
-0,091756
0,798180
-0,338877
-0,723873
0,116675
-0,946301
0,120714
-0,234119
-0,953841
-0,648069
-0,146814
-0,184034
-0,477304
-0,744554
-0,726552
0,197043
-0,495132
0,423664
-0,422980
0,341780
0,895949
0,886874
0,473713
-0,324020
0,760181
0,691224
-0,484049
-0,728136
-0,704464
0,263532
-0,578331
0,203781
0,061712
0,082791
0,479908
-0,821613
0,136490
-0,399377
-0,055732
0,317273
-0,047446
-0,926319
-0,848324
0,275250
-0,547099
-0,793313
-0,327707
-0,242231
0,630352
0,249312
-0,700451
0,574632
0,136186
0,773262
-0,749388
-0,303633
0,264485
-0,233437
0,168232
0,560021
-0,958121
0,589899
-0,236198
0,091808
-0,327309
-0,756290
0,270194
0,809182
-0,355667
-0,585538
-0,073545
0,396887
-0,588083
0,259694
-0,127863
-0,071499
-0,032464
0,350531
-0,991039
-0,673554
0,740143
0,752027
-0,458544
0,308428
0,831321
0,985245
0,322139
-0,899891
-0,041832
-0,054046
0,024674
0,616970
0,346784
0,381123
0,523931
0,845623
-0,127369
0,203461
0,354059
-0,078486
-0,285019
0,598124
0,308840
0,591907
-0,616424
