-0,000000
0,675536
-0,748194
-0,561896
-0,676848
-0,485912
-0,135745
-0,169392
0,225094
-0,316959
-0,347232
-0,276433
0,819875
-0,255524
0,007379
0,224112
0,641430
-0,022093
-0,859977
-0,171821
-0,942290
0,451975
-0,425539
-0,466823
-0,517549
0,515386
-0,751786
0,290428
-0,351758
0,264244
0,362958
0,448351
-0,060220
0,614763
0,886455
0,262932
-0,871149
-0,249290
-0,906461
0,353945
0,433751
-0,253693
-0,922488
0,253626
0,490783
0,084891
-0,522261
0,132213
-0,937202
-0,382238
0,960392
-0,879491
-0,930264
-0,465147
-0,346315
-0,447813
-0,949761
-0,098101
0,842615
-0,301518
-0,833857
0,205572
-0,853167
0,105923
-0,179664
-0,966712
-0,631145
-0,050813
-0,216002
-0,537605
-0,696868
-0,782252
0,208702
-0,619356
0,471374
-0,300515
0,465535
0,949113
0,831698
0,528333
-0,433125
0,792090
0,648842
-0,363389
-0,673058
-0,697473
0,188798
-0,622818
0,204427
0,031413
0,075663
0,370570
-0,763014
0,222496
-0,523507
0,057322
0,255784
-0,154652
-0,993492
-0,960218
0,307743
-0,690360
-0,742470
-0,483555
-0,309716
0,728905
0,215929
-0,844181
0,678018
0,047627
0,684152
-0,755107
-0,160284
0,332994
-0,118496
0,166659
0,635521
-0,929698
0,543840
-0,160052
0,101716
-0,380496
-0,789482
0,338702
0,842000
-0,312989
-0,603977
0,097784
0,532359
-0,597468
0,137566
-0,159898
-0,024144
-0,103749
0,362647
-0,941547
-0,646286
0,718877
0,788167
-0,527890
0,398603
0,778352
0,974433
0,355662
-0,900866
-0,001955
-0,222095
-0,084286
0,697054
0,332675
0,348309
0,413924
0,778326
-0,193376
0,161962
0,319581
-0,101815
-0,144957
0,534976
0,220982
0,522584
-0,601700
