0,050807
0,667390
-0,814926
-0,567127
-0,593016
-0,437231
-0,173215
-0,254254
0,223475
-0,284198
-0,343709
-0,305358
0,840037
-0,280150
-0,012183
0,274403
0,700302
-0,116314
-0,900507
-0,198595
-0,907174
0,537971
-0,458940
-0,477947
-0,508448
0,585827
-0,801741
0,227733
-0,281167
0,206952
0,437927
0,469748
-0,025658
0,523000
0,802621
0,281326
-0,814231
-0,270594
-0,870782
0,309244
0,345208
-0,316638
-0,887836
0,285245
0,503212
-0,008297
-0,540351
0,103514
-0,989751
-0,340857
0,961278
-0,849182
-0,891898
-0,554021
-0,427130
-0,511336
-0,863607
-0,128870
0,816397
-0,249360
-0,821919
0,154323
-0,879612
0,052423
-0,222676
-0,940206
-0,566250
-0,136908
-0,147585
-0,539178
-0,727664
-0,702378
0,244184
-0,523779
0,482868
-0,352605
0,367924
0,995024
0,850909
0,443313
-0,398340
0,755828
0,694131
-0,401228
-0,698194
-0,632999
0,187436
-0,666386
0,138132
0,103833
-0,015747
0,416213
-0,841844
0,204641
-0,431364
0,035480
0,327651
-0,097614
-0,950973
-0,901954
0,263208
-0,629092
-0,722312
-0,392608
-0,252871
0,660557
0,154786
-0,784947
0,603074
0,105695
0,758366
-0,695266
-0,238478
0,352497
-0,196494
0,163329
0,619498
-0,897274
0,596942
-0,142371
0,094776
-0,318804
-0,826158
0,352932
0,785838
-0,357522
-0,511589
0,013489
0,444864
-0,613016
0,193555
-0,191928
-0,078425
-0,127602
0,321564
-0,997969
-0,638487
0,716650
0,849965
-0,495035
0,354444
0,814364
0,932631
0,333310
-0,944726
0,012743
-0,147777
-0,044795
0,632392
0,360095
0,305481
0,442321
0,767439
-0,172879
0,104589
0,352532
-0,025851
-0,209942
0,583631
0,309452
0,542051
-0,597056
