0,056284
0,620082
-0,817367
-0,570580
-0,707105
-0,420662
-0,140473
-0,135773
0,267364
-0,331599
-0,410894
-0,312494
0,872531
-0,257484
0,086645
0,318818
0,722349
-0,117729
-0,945839
-0,192329
-0,941845
0,371657
-0,396729
-0,521791
-0,538910
0,460971
-0,705836
0,341066
-0,425590
0,278507
0,449091
0,530803
-0,001410
0,531723
0,860223
0,191485
-0,788939
-0,180250
-0,843067
0,378425
0,388151
-0,155183
-0,832767
0,160681
0,487333
0,152576
-0,620499
0,109682
-0,859954
-0,466338
0,969957
-0,933692
-0,969803
-0,479376
-0,355484
-0,433592
-0,901326
-0,161319
0,807474
-0,243995
-0,782812
0,156564
-0,813192
0,115778
-0,211712
-0,990841
-0,592737
-0,100650
-0,133220
-0,537025
-0,622225
-0,845070
0,207792
-0,556294
0,415611
-0,204875
0,496282
0,883816
0,804807
0,531129
-0,471226
0,722160
0,697437
-0,365909
-0,657217
-0,758047
0,100499
-0,675622
0,180634
0,007973
-0,019617
0,297822
-0,735463
0,267191
-0,486400
0,152826
0,314221
-0,179138
-0,975681
-0,901300
0,383837
-0,770051
-0,664069
-0,508371
-0,226345
0,651543
0,186753
-0,830064
0,646655
0,091560
0,601065
-0,724572
-0,086281
0,398502
-0,190481
0,156503
0,540454
-0,966181
0,580880
-0,178911
0,117992
-0,338736
-0,781089
0,282530
0,828455
-0,367490
-0,664645
0,042676
0,553372
-0,612470
0,223677
-0,162791
-0,018837
-0,039237
0,434938
-0,929744
-0,559136
0,661992
0,690962
-0,572103
0,485651
0,698061
0,991412
0,416713
-0,815586
-0,087618
-0,271201
0,005864
0,651108
0,420609
0,319599
0,484254
0,808020
-0,113693
0,076120
0,235730
-0,176633
-0,191467
0,496017
0,267178
0,561072
-0,654548
